Date,Artist,Song,Week
2005-12-30,Mariah Carey,Don't Forget About Us,2
2005-12-31,Mariah Carey,Don't Forget About Us,2
2006-01-01,Mariah Carey,Don't Forget About Us,2
2006-01-02,Mariah Carey,Don't Forget About Us,2
2006-01-03,Mariah Carey,Don't Forget About Us,2
2006-01-04,Mariah Carey,Don't Forget About Us,2
2006-01-05,Mariah Carey,Don't Forget About Us,2
2006-01-06,Mariah Carey,Don't Forget About Us,2
2006-01-07,Mariah Carey,Don't Forget About Us,2
2006-01-08,Mariah Carey,Don't Forget About Us,2
2006-01-09,D4L,Laffy Taffy,1
2006-01-10,D4L,Laffy Taffy,1
2006-01-11,D4L,Laffy Taffy,1
2006-01-12,D4L,Laffy Taffy,1
2006-01-13,D4L,Laffy Taffy,1
2006-01-14,D4L,Laffy Taffy,1
2006-01-15,D4L,Laffy Taffy,1
2006-01-16,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-17,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-18,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-19,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-20,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-21,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-22,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-23,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-24,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-25,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-26,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-27,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-28,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-29,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,2
2006-01-30,Beyonce Featuring Slim Thug,Check On It,5
2006-01-31,Beyonce Featuring Slim Thug,Check On It,5
2006-02-01,Beyonce Featuring Slim Thug,Check On It,5
2006-02-02,Beyonce Featuring Slim Thug,Check On It,5
2006-02-03,Beyonce Featuring Slim Thug,Check On It,5
2006-02-04,Beyonce Featuring Slim Thug,Check On It,5
2006-02-05,Beyonce Featuring Slim Thug,Check On It,5
2006-02-06,Beyonce Featuring Slim Thug,Check On It,5
2006-02-07,Beyonce Featuring Slim Thug,Check On It,5
2006-02-08,Beyonce Featuring Slim Thug,Check On It,5
2006-02-09,Beyonce Featuring Slim Thug,Check On It,5
2006-02-10,Beyonce Featuring Slim Thug,Check On It,5
2006-02-11,Beyonce Featuring Slim Thug,Check On It,5
2006-02-12,Beyonce Featuring Slim Thug,Check On It,5
2006-02-13,Beyonce Featuring Slim Thug,Check On It,5
2006-02-14,Beyonce Featuring Slim Thug,Check On It,5
2006-02-15,Beyonce Featuring Slim Thug,Check On It,5
2006-02-16,Beyonce Featuring Slim Thug,Check On It,5
2006-02-17,Beyonce Featuring Slim Thug,Check On It,5
2006-02-18,Beyonce Featuring Slim Thug,Check On It,5
2006-02-19,Beyonce Featuring Slim Thug,Check On It,5
2006-02-20,Beyonce Featuring Slim Thug,Check On It,5
2006-02-21,Beyonce Featuring Slim Thug,Check On It,5
2006-02-22,Beyonce Featuring Slim Thug,Check On It,5
2006-02-23,Beyonce Featuring Slim Thug,Check On It,5
2006-02-24,Beyonce Featuring Slim Thug,Check On It,5
2006-02-25,Beyonce Featuring Slim Thug,Check On It,5
2006-02-26,Beyonce Featuring Slim Thug,Check On It,5
2006-02-27,Beyonce Featuring Slim Thug,Check On It,5
2006-02-28,Beyonce Featuring Slim Thug,Check On It,5
2006-03-01,Beyonce Featuring Slim Thug,Check On It,5
2006-03-02,Beyonce Featuring Slim Thug,Check On It,5
2006-03-03,Beyonce Featuring Slim Thug,Check On It,5
2006-03-04,Beyonce Featuring Slim Thug,Check On It,5
2006-03-05,Beyonce Featuring Slim Thug,Check On It,5
2006-03-06,James Blunt,You're Beautiful,1
2006-03-07,James Blunt,You're Beautiful,1
2006-03-08,James Blunt,You're Beautiful,1
2006-03-09,James Blunt,You're Beautiful,1
2006-03-10,James Blunt,You're Beautiful,1
2006-03-11,James Blunt,You're Beautiful,1
2006-03-12,James Blunt,You're Beautiful,1
2006-03-13,Ne-Yo,So Sick,2
2006-03-14,Ne-Yo,So Sick,2
2006-03-15,Ne-Yo,So Sick,2
2006-03-16,Ne-Yo,So Sick,2
2006-03-17,Ne-Yo,So Sick,2
2006-03-18,Ne-Yo,So Sick,2
2006-03-19,Ne-Yo,So Sick,2
2006-03-20,Ne-Yo,So Sick,2
2006-03-21,Ne-Yo,So Sick,2
2006-03-22,Ne-Yo,So Sick,2
2006-03-23,Ne-Yo,So Sick,2
2006-03-24,Ne-Yo,So Sick,2
2006-03-25,Ne-Yo,So Sick,2
2006-03-26,Ne-Yo,So Sick,2
2006-03-27,Sean Paul,Temperature,1
2006-03-28,Sean Paul,Temperature,1
2006-03-29,Sean Paul,Temperature,1
2006-03-30,Sean Paul,Temperature,1
2006-03-31,Sean Paul,Temperature,1
2006-04-01,Sean Paul,Temperature,1
2006-04-02,Sean Paul,Temperature,1
2006-04-03,Daniel Powter,Bad Day,5
2006-04-04,Daniel Powter,Bad Day,5
2006-04-05,Daniel Powter,Bad Day,5
2006-04-06,Daniel Powter,Bad Day,5
2006-04-07,Daniel Powter,Bad Day,5
2006-04-08,Daniel Powter,Bad Day,5
2006-04-09,Daniel Powter,Bad Day,5
2006-04-10,Daniel Powter,Bad Day,5
2006-04-11,Daniel Powter,Bad Day,5
2006-04-12,Daniel Powter,Bad Day,5
2006-04-13,Daniel Powter,Bad Day,5
2006-04-14,Daniel Powter,Bad Day,5
2006-04-15,Daniel Powter,Bad Day,5
2006-04-16,Daniel Powter,Bad Day,5
2006-04-17,Daniel Powter,Bad Day,5
2006-04-18,Daniel Powter,Bad Day,5
2006-04-19,Daniel Powter,Bad Day,5
2006-04-20,Daniel Powter,Bad Day,5
2006-04-21,Daniel Powter,Bad Day,5
2006-04-22,Daniel Powter,Bad Day,5
2006-04-23,Daniel Powter,Bad Day,5
2006-04-24,Daniel Powter,Bad Day,5
2006-04-25,Daniel Powter,Bad Day,5
2006-04-26,Daniel Powter,Bad Day,5
2006-04-27,Daniel Powter,Bad Day,5
2006-04-28,Daniel Powter,Bad Day,5
2006-04-29,Daniel Powter,Bad Day,5
2006-04-30,Daniel Powter,Bad Day,5
2006-05-01,Daniel Powter,Bad Day,5
2006-05-02,Daniel Powter,Bad Day,5
2006-05-03,Daniel Powter,Bad Day,5
2006-05-04,Daniel Powter,Bad Day,5
2006-05-05,Daniel Powter,Bad Day,5
2006-05-06,Daniel Powter,Bad Day,5
2006-05-07,Daniel Powter,Bad Day,5
2006-05-08,Rihanna,SOS,3
2006-05-09,Rihanna,SOS,3
2006-05-10,Rihanna,SOS,3
2006-05-11,Rihanna,SOS,3
2006-05-12,Rihanna,SOS,3
2006-05-13,Rihanna,SOS,3
2006-05-14,Rihanna,SOS,3
2006-05-15,Rihanna,SOS,3
2006-05-16,Rihanna,SOS,3
2006-05-17,Rihanna,SOS,3
2006-05-18,Rihanna,SOS,3
2006-05-19,Rihanna,SOS,3
2006-05-20,Rihanna,SOS,3
2006-05-21,Rihanna,SOS,3
2006-05-22,Rihanna,SOS,3
2006-05-23,Rihanna,SOS,3
2006-05-24,Rihanna,SOS,3
2006-05-25,Rihanna,SOS,3
2006-05-26,Rihanna,SOS,3
2006-05-27,Rihanna,SOS,3
2006-05-28,Rihanna,SOS,3
2006-05-29,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-05-30,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-05-31,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-01,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-02,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-03,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-04,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-05,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-06,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-07,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-08,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-09,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-10,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-11,Chamillionaire Featuring Krayzie Bone,Ridin',2
2006-06-12,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-13,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-14,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-15,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-16,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-17,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-18,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-19,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-20,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-21,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-22,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-23,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-24,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-25,Shakira Featuring Wyclef Jean,Hips Don't Lie,2
2006-06-26,Taylor Hicks,Do I Make You Proud,1
2006-06-27,Taylor Hicks,Do I Make You Proud,1
2006-06-28,Taylor Hicks,Do I Make You Proud,1
2006-06-29,Taylor Hicks,Do I Make You Proud,1
2006-06-30,Taylor Hicks,Do I Make You Proud,1
2006-07-01,Taylor Hicks,Do I Make You Proud,1
2006-07-02,Taylor Hicks,Do I Make You Proud,1
2006-07-03,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-04,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-05,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-06,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-07,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-08,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-09,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-10,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-11,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-12,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-13,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-14,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-15,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-16,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-17,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-18,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-19,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-20,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-21,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-22,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-23,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-24,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-25,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-26,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-27,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-28,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-29,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-30,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-07-31,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-01,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-02,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-03,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-04,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-05,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-06,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-07,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-08,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-09,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-10,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-11,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-12,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-13,Nelly Furtado Featuring Timbaland,Promiscuous,6
2006-08-14,Fergie,London Bridge,3
2006-08-15,Fergie,London Bridge,3
2006-08-16,Fergie,London Bridge,3
2006-08-17,Fergie,London Bridge,3
2006-08-18,Fergie,London Bridge,3
2006-08-19,Fergie,London Bridge,3
2006-08-20,Fergie,London Bridge,3
2006-08-21,Fergie,London Bridge,3
2006-08-22,Fergie,London Bridge,3
2006-08-23,Fergie,London Bridge,3
2006-08-24,Fergie,London Bridge,3
2006-08-25,Fergie,London Bridge,3
2006-08-26,Fergie,London Bridge,3
2006-08-27,Fergie,London Bridge,3
2006-08-28,Fergie,London Bridge,3
2006-08-29,Fergie,London Bridge,3
2006-08-30,Fergie,London Bridge,3
2006-08-31,Fergie,London Bridge,3
2006-09-01,Fergie,London Bridge,3
2006-09-02,Fergie,London Bridge,3
2006-09-03,Fergie,London Bridge,3
2006-09-04,Justin Timberlake,SexyBack,7
2006-09-05,Justin Timberlake,SexyBack,7
2006-09-06,Justin Timberlake,SexyBack,7
2006-09-07,Justin Timberlake,SexyBack,7
2006-09-08,Justin Timberlake,SexyBack,7
2006-09-09,Justin Timberlake,SexyBack,7
2006-09-10,Justin Timberlake,SexyBack,7
2006-09-11,Justin Timberlake,SexyBack,7
2006-09-12,Justin Timberlake,SexyBack,7
2006-09-13,Justin Timberlake,SexyBack,7
2006-09-14,Justin Timberlake,SexyBack,7
2006-09-15,Justin Timberlake,SexyBack,7
2006-09-16,Justin Timberlake,SexyBack,7
2006-09-17,Justin Timberlake,SexyBack,7
2006-09-18,Justin Timberlake,SexyBack,7
2006-09-19,Justin Timberlake,SexyBack,7
2006-09-20,Justin Timberlake,SexyBack,7
2006-09-21,Justin Timberlake,SexyBack,7
2006-09-22,Justin Timberlake,SexyBack,7
2006-09-23,Justin Timberlake,SexyBack,7
2006-09-24,Justin Timberlake,SexyBack,7
2006-09-25,Justin Timberlake,SexyBack,7
2006-09-26,Justin Timberlake,SexyBack,7
2006-09-27,Justin Timberlake,SexyBack,7
2006-09-28,Justin Timberlake,SexyBack,7
2006-09-29,Justin Timberlake,SexyBack,7
2006-09-30,Justin Timberlake,SexyBack,7
2006-10-01,Justin Timberlake,SexyBack,7
2006-10-02,Justin Timberlake,SexyBack,7
2006-10-03,Justin Timberlake,SexyBack,7
2006-10-04,Justin Timberlake,SexyBack,7
2006-10-05,Justin Timberlake,SexyBack,7
2006-10-06,Justin Timberlake,SexyBack,7
2006-10-07,Justin Timberlake,SexyBack,7
2006-10-08,Justin Timberlake,SexyBack,7
2006-10-09,Justin Timberlake,SexyBack,7
2006-10-10,Justin Timberlake,SexyBack,7
2006-10-11,Justin Timberlake,SexyBack,7
2006-10-12,Justin Timberlake,SexyBack,7
2006-10-13,Justin Timberlake,SexyBack,7
2006-10-14,Justin Timberlake,SexyBack,7
2006-10-15,Justin Timberlake,SexyBack,7
2006-10-16,Justin Timberlake,SexyBack,7
2006-10-17,Justin Timberlake,SexyBack,7
2006-10-18,Justin Timberlake,SexyBack,7
2006-10-19,Justin Timberlake,SexyBack,7
2006-10-20,Justin Timberlake,SexyBack,7
2006-10-21,Justin Timberlake,SexyBack,7
2006-10-22,Justin Timberlake,SexyBack,7
2006-10-23,Ludacris Featuring Pharrell,Money Maker,2
2006-10-24,Ludacris Featuring Pharrell,Money Maker,2
2006-10-25,Ludacris Featuring Pharrell,Money Maker,2
2006-10-26,Ludacris Featuring Pharrell,Money Maker,2
2006-10-27,Ludacris Featuring Pharrell,Money Maker,2
2006-10-28,Ludacris Featuring Pharrell,Money Maker,2
2006-10-29,Ludacris Featuring Pharrell,Money Maker,2
2006-10-30,Ludacris Featuring Pharrell,Money Maker,2
2006-10-31,Ludacris Featuring Pharrell,Money Maker,2
2006-11-01,Ludacris Featuring Pharrell,Money Maker,2
2006-11-02,Ludacris Featuring Pharrell,Money Maker,2
2006-11-03,Ludacris Featuring Pharrell,Money Maker,2
2006-11-04,Ludacris Featuring Pharrell,Money Maker,2
2006-11-05,Ludacris Featuring Pharrell,Money Maker,2
2006-11-06,Justin Timberlake Featuring T.I.,My Love,9
2006-11-07,Justin Timberlake Featuring T.I.,My Love,9
2006-11-08,Justin Timberlake Featuring T.I.,My Love,9
2006-11-09,Justin Timberlake Featuring T.I.,My Love,9
2006-11-10,Justin Timberlake Featuring T.I.,My Love,9
2006-11-11,Justin Timberlake Featuring T.I.,My Love,9
2006-11-12,Justin Timberlake Featuring T.I.,My Love,9
2006-11-13,Justin Timberlake Featuring T.I.,My Love,9
2006-11-14,Justin Timberlake Featuring T.I.,My Love,9
2006-11-15,Justin Timberlake Featuring T.I.,My Love,9
2006-11-16,Justin Timberlake Featuring T.I.,My Love,9
2006-11-17,Justin Timberlake Featuring T.I.,My Love,9
2006-11-18,Justin Timberlake Featuring T.I.,My Love,9
2006-11-19,Justin Timberlake Featuring T.I.,My Love,9
2006-11-20,Justin Timberlake Featuring T.I.,My Love,9
2006-11-21,Justin Timberlake Featuring T.I.,My Love,9
2006-11-22,Justin Timberlake Featuring T.I.,My Love,9
2006-11-23,Justin Timberlake Featuring T.I.,My Love,9
2006-11-24,Justin Timberlake Featuring T.I.,My Love,9
2006-11-25,Justin Timberlake Featuring T.I.,My Love,9
2006-11-26,Justin Timberlake Featuring T.I.,My Love,9
2006-11-27,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-11-28,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-11-29,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-11-30,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-01,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-02,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-03,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-04,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-05,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-06,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-07,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-08,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-09,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-10,Akon Featuring Snoop Dogg,I Wanna Love You,2
2006-12-11,Beyonce,Irreplaceable,10
2006-12-12,Beyonce,Irreplaceable,10
2006-12-13,Beyonce,Irreplaceable,10
2006-12-14,Beyonce,Irreplaceable,10
2006-12-15,Beyonce,Irreplaceable,10
2006-12-16,Beyonce,Irreplaceable,10
2006-12-17,Beyonce,Irreplaceable,10
2006-12-18,Beyonce,Irreplaceable,10
2006-12-19,Beyonce,Irreplaceable,10
2006-12-20,Beyonce,Irreplaceable,10
2006-12-21,Beyonce,Irreplaceable,10
2006-12-22,Beyonce,Irreplaceable,10
2006-12-23,Beyonce,Irreplaceable,10
2006-12-24,Beyonce,Irreplaceable,10
2006-12-25,Beyonce,Irreplaceable,10
2006-12-26,Beyonce,Irreplaceable,10
2006-12-27,Beyonce,Irreplaceable,10
2006-12-28,Beyonce,Irreplaceable,10
2006-12-29,Beyonce,Irreplaceable,10
2006-12-30,Beyonce,Irreplaceable,10
2006-12-31,Beyonce,Irreplaceable,10
2007-01-01,Beyonce,Irreplaceable,10
2007-01-02,Beyonce,Irreplaceable,10
2007-01-03,Beyonce,Irreplaceable,10
2007-01-04,Beyonce,Irreplaceable,10
2007-01-05,Beyonce,Irreplaceable,10
2007-01-06,Beyonce,Irreplaceable,10
2007-01-07,Beyonce,Irreplaceable,10
2007-01-08,Beyonce,Irreplaceable,10
2007-01-09,Beyonce,Irreplaceable,10
2007-01-10,Beyonce,Irreplaceable,10
2007-01-11,Beyonce,Irreplaceable,10
2007-01-12,Beyonce,Irreplaceable,10
2007-01-13,Beyonce,Irreplaceable,10
2007-01-14,Beyonce,Irreplaceable,10
2007-01-15,Beyonce,Irreplaceable,10
2007-01-16,Beyonce,Irreplaceable,10
2007-01-17,Beyonce,Irreplaceable,10
2007-01-18,Beyonce,Irreplaceable,10
2007-01-19,Beyonce,Irreplaceable,10
2007-01-20,Beyonce,Irreplaceable,10
2007-01-21,Beyonce,Irreplaceable,10
2007-01-22,Beyonce,Irreplaceable,10
2007-01-23,Beyonce,Irreplaceable,10
2007-01-24,Beyonce,Irreplaceable,10
2007-01-25,Beyonce,Irreplaceable,10
2007-01-26,Beyonce,Irreplaceable,10
2007-01-27,Beyonce,Irreplaceable,10
2007-01-28,Beyonce,Irreplaceable,10
2007-01-29,Beyonce,Irreplaceable,10
2007-01-30,Beyonce,Irreplaceable,10
2007-01-31,Beyonce,Irreplaceable,10
2007-02-01,Beyonce,Irreplaceable,10
2007-02-02,Beyonce,Irreplaceable,10
2007-02-03,Beyonce,Irreplaceable,10
2007-02-04,Beyonce,Irreplaceable,10
2007-02-05,Beyonce,Irreplaceable,10
2007-02-06,Beyonce,Irreplaceable,10
2007-02-07,Beyonce,Irreplaceable,10
2007-02-08,Beyonce,Irreplaceable,10
2007-02-09,Beyonce,Irreplaceable,10
2007-02-10,Beyonce,Irreplaceable,10
2007-02-11,Beyonce,Irreplaceable,10
2007-02-12,Beyonce,Irreplaceable,10
2007-02-13,Beyonce,Irreplaceable,10
2007-02-14,Beyonce,Irreplaceable,10
2007-02-15,Beyonce,Irreplaceable,10
2007-02-16,Beyonce,Irreplaceable,10
2007-02-17,Beyonce,Irreplaceable,10
2007-02-18,Beyonce,Irreplaceable,10
2007-02-19,Nelly Furtado,Say It Right,1
2007-02-20,Nelly Furtado,Say It Right,1
2007-02-21,Nelly Furtado,Say It Right,1
2007-02-22,Nelly Furtado,Say It Right,1
2007-02-23,Nelly Furtado,Say It Right,1
2007-02-24,Nelly Furtado,Say It Right,1
2007-02-25,Nelly Furtado,Say It Right,1
2007-02-26,Justin Timberlake,What Goes Around...Comes Around,1
2007-02-27,Justin Timberlake,What Goes Around...Comes Around,1
2007-02-28,Justin Timberlake,What Goes Around...Comes Around,1
2007-03-01,Justin Timberlake,What Goes Around...Comes Around,1
2007-03-02,Justin Timberlake,What Goes Around...Comes Around,1
2007-03-03,Justin Timberlake,What Goes Around...Comes Around,1
2007-03-04,Justin Timberlake,What Goes Around...Comes Around,1
2007-03-05,Mims,This Is Why I'm Hot,2
2007-03-06,Mims,This Is Why I'm Hot,2
2007-03-07,Mims,This Is Why I'm Hot,2
2007-03-08,Mims,This Is Why I'm Hot,2
2007-03-09,Mims,This Is Why I'm Hot,2
2007-03-10,Mims,This Is Why I'm Hot,2
2007-03-11,Mims,This Is Why I'm Hot,2
2007-03-12,Mims,This Is Why I'm Hot,2
2007-03-13,Mims,This Is Why I'm Hot,2
2007-03-14,Mims,This Is Why I'm Hot,2
2007-03-15,Mims,This Is Why I'm Hot,2
2007-03-16,Mims,This Is Why I'm Hot,2
2007-03-17,Mims,This Is Why I'm Hot,2
2007-03-18,Mims,This Is Why I'm Hot,2
2007-03-19,Fergie Featuring Ludacris,Glamorous,2
2007-03-20,Fergie Featuring Ludacris,Glamorous,2
2007-03-21,Fergie Featuring Ludacris,Glamorous,2
2007-03-22,Fergie Featuring Ludacris,Glamorous,2
2007-03-23,Fergie Featuring Ludacris,Glamorous,2
2007-03-24,Fergie Featuring Ludacris,Glamorous,2
2007-03-25,Fergie Featuring Ludacris,Glamorous,2
2007-03-26,Fergie Featuring Ludacris,Glamorous,2
2007-03-27,Fergie Featuring Ludacris,Glamorous,2
2007-03-28,Fergie Featuring Ludacris,Glamorous,2
2007-03-29,Fergie Featuring Ludacris,Glamorous,2
2007-03-30,Fergie Featuring Ludacris,Glamorous,2
2007-03-31,Fergie Featuring Ludacris,Glamorous,2
2007-04-01,Fergie Featuring Ludacris,Glamorous,2
2007-04-02,Akon,Don't Matter,2
2007-04-03,Akon,Don't Matter,2
2007-04-04,Akon,Don't Matter,2
2007-04-05,Akon,Don't Matter,2
